property,insName,fCode,fName,price,earn1,earn3,earn5,fee,fClassCode,largeType,smallType,fSize,manager,trustee,riskClass,earnDev
일반,푸르덴셜생명,KLVL6160500,배당혼합형,2260.69,14.09,11.94,15.89,0.624,2123805011230000Z,국내투자,주식혼합형,1605.87,KB자산운용/한국투자밸류자산운용/흥국자산운용,하나은행,5,1.52027958
일반,푸르덴셜생명,KLVL6160700,블루칩혼합형,1389.49,29.79,20.02,27.54,0.774,2120805011000000Z,국내투자,주식혼합형,336.7,신한자산운용/한화자산운용,하나은행,4,6.908433252
일반,푸르덴셜생명,KLVL6160300,성장혼합형,2278.35,23.51,17.48,25.69,0.674,2123806011000000Z,국내투자,주식혼합형,2900.85,DB자산운용/DWS자산운용/교보악사자산운용/삼성자산운용/신한자산운용,하나은행,5,4.263853891
일반,푸르덴셜생명,KLVL6170309,스마트주식형,1894.28,73.55,31.14,81.96,0.755,211A460011000000Z,국내투자,주식형,265,BNK자산운용/한화자산운용,하나은행,1,29.98839859
일반,푸르덴셜생명,KLVL6170200,안정혼합형,1671.92,10.09,12.88,17.82,0.574,2136AA2011000000Z,국내투자,채권혼합형,491.15,교보악사자산운용/한국투자신탁운용,하나은행,5,1.97282792
일반,푸르덴셜생명,KLVL6140200,안정혼합형,2069.89,6.64,10.77,13.75,0.674,2134903011000000Z,국내투자,채권혼합형,1163.51,교보악사자산운용/한국투자신탁운용,하나은행,5,2.920351006
일반,푸르덴셜생명,KLVL6160200,안정혼합형I,1849.14,6.26,9.59,10.91,0.574,2134903011000000Z,국내투자,채권혼합형,1111.4,한국투자신탁운용/한화자산운용,하나은행,5,2.354665581
일반,푸르덴셜생명,KLVL6150100,안정혼합형II,1865.71,6.69,9.04,11.3,0.574,2134903011000000Z,국내투자,채권혼합형,104.42,교보악사자산운용/한국투자신탁운용,하나은행,5,1.661700936
일반,푸르덴셜생명,KLVL6170303,액티브주식형,2308.67,73.21,31.18,56.5,0.815,211A460011000000Z,국내투자,주식형,464.26,DB자산운용/한화자산운용,하나은행,1,29.71969801
일반,푸르덴셜생명,KLVL6165104,장기채권형,1043.24,-3.74,11.06,4.29,0.473,21460AA011000000Z,국내투자,채권형,1215.54,DWS자산운용,하나은행,3,10.46518036
일반,푸르덴셜생명,KLVL6140600,주식혼합형,2030.6,36.15,23.92,34.78,0.824,2120806011000000Z,국내투자,주식혼합형,2338.83,KB자산운용/미래에셋자산운용/한국투자신탁운용,하나은행,4,8.647915934
일반,푸르덴셜생명,KLVL6170201,주식혼합형,1969.51,31.65,21.63,31.74,0.724,212A8A5011000000Z,국내투자,주식혼합형,463.75,KB자산운용/신한자산운용,하나은행,4,7.085209947
일반,푸르덴셜생명,KLVL6160600,주식혼합형,1601.43,39.02,23.77,35.7,0.724,2120806011000000Z,국내투자,주식혼합형,1189.7,DB자산운용/삼성액티브자산운용/신한자산운용,하나은행,3,10.78337841
일반,푸르덴셜생명,KLVL6170100,채권형,1384.16,-0.32,7.78,8.57,0.465,21460AA011000000Z,국내투자,채권형,5040.14,우리자산운용,하나은행,4,5.727564928
일반,푸르덴셜생명,KLVL6110100,채권형,2052.4,-0.68,7.23,7.9,0.465,11460AA011000000Z,국내투자,채권형,80.6,흥국자산운용,하나은행,4,5.593214639
일반,푸르덴셜생명,KLVL6170301,플러스알파인덱스주식형,2717.03,72.56,41.91,84.62,0.615,211A460012000031Z,국내투자,주식형,672.72,교보악사자산운용/한화자산운용,하나은행,2,21.67282284
일반,푸르덴셜생명,KLVL6160100,혼합형,2198.93,16.01,14.86,19.82,0.624,2123805011000000Z,국내투자,주식혼합형,1087.66,BNK자산운용/한국투자신탁운용/한화자산운용,하나은행,5,0.813172798
일반,푸르덴셜생명,KLVL6140100,혼합형,2617.36,16.55,15.82,21.03,0.724,2123805011000000Z,국내투자,주식혼합형,7512.58,미래에셋자산운용/삼성자산운용/한국투자신탁운용/한화자산운용,하나은행,5,0.51618795
일반,푸르덴셜생명,KLVL6120100,혼합형,2842.78,15.04,14.07,18.24,0.974,1123905011000000Z,국내투자,주식혼합형,1812.26,신한자산운용/한국투자신탁운용/한화자산운용,하나은행,5,0.685893578
일반,푸르덴셜생명,KLVL6150200,혼합형II,2042.54,16.34,13.86,18.71,0.624,2123805011000000Z,국내투자,주식혼합형,182.23,교보악사자산운용/한국투자신탁운용,하나은행,5,1.753624817
일반,신한생명,KLVL1100V0W,ETF인덱스형,1762.73,69.58,39.79,80.1,0.345,211AA70012000041Z,국내투자,주식형,153.88,한화자산운용,기업은행,2,21.06471101
일반,신한생명,KLVL1100V0F,VUL채권형,1766.31,-0.65,6.15,6.77,0.37,21400AA011000000Z,국내투자,채권형,89.77,신한자산운용,기업은행,5,4.808326112
일반,신한생명,KLVL1100V0B,국내SRI주식혼합형,1848.91,24.69,14.56,25.16,0.5803,2130705015004200Z,국내투자,채권혼합형,1807.09,미래에셋자산운용/삼성자산운용/신한자산운용,기업은행,4,7.162991693
일반,신한생명,KLVL1100V1C,국내고배당주식형(신한생명),1544.2,53.1,16.09,40.79,0.64,211AA70011230000Z,국내투자,주식형,111.86,NH-CA자산운용,기업은행,1,26.17002197
일반,신한생명,KLVL1100V06,국내알파인덱스형,1603.25,31.47,7.51,37.7,0.5289,2110000012000040Z,국내투자,주식형,1977.97,신한자산운용/파인밸류투자자문/한화자산운용,기업은행,2,16.94227848
일반,신한생명,KLVL1100V05,국내우량주식형,1838,61.03,27.86,48.31,0.6705,2110000011000000Z,국내투자,주식형,2664.31,J&J투자자문/미래에셋자산운용/신한자산운용,기업은행,2,23.45473193
일반,신한생명,KLVL1100V0G,국내채권형,1684.59,0.38,7.86,9.19,0.3695,21400AA011000000Z,국내투자,채권형,3983.3,미래에셋자산운용/삼성자산운용/신한자산운용,기업은행,4,5.289158723
일반,신한생명,KLVL1100V0I,단기채권형,1360.43,-0.05,1.66,2.85,0.195,21409AA011001100Z,국내투자,채권형,92.89,신한자산운용,기업은행,5,1.209152596
일반,신한생명,KLVL1100V0J,단기채권형,1458.16,0.43,3.03,5.15,0.195,21409AA011001100Z,국내투자,채권형,8.63,신한자산운용,기업은행,5,1.838477631
일반,신한생명,KLVL1100V09,안정성장형,2294.37,34.85,18.17,26.91,0.6986,212A906011000000Z,국내투자,주식혼합형,185.39,HDC자산운용/신한자산운용,기업은행,3,11.79454111
일반,신한생명,KLVL1100V0C,안정형,1973.6,18,15.07,25.08,0.5286,2130903011000000Z,국내투자,채권혼합형,46.86,HDC자산운용/신한자산운용,기업은행,5,2.071822869
일반,신한생명,KLVL1100V02,연금채권형,1840.17,-1.44,4.96,4.2,0.3,11409AA011000000Z,국내투자,채권형,5.33,미래에셋자산운용,국민은행,5,4.5254834
일반,신한생명,KLVL1100V03,인덱스형,3240.6,71.21,36.55,74.56,0.5497,2110370012000031Z,국내투자,주식형,327.72,신한자산운용/파인밸류투자자문/한화자산운용,기업은행,2,24.50832104
일반,신한생명,KLVL1100V04,인덱스형,3527.36,73.22,39.4,77.89,0.5495,2110370012000031Z,국내투자,주식형,279.97,대신자산운용/신한자산운용/현대인베스트먼트자산운용,기업은행,2,23.91435134
일반,신한생명,KLVL1100V08,종신 국내알파인덱스형,2358.82,65.12,34.9,72.91,0.5465,2110000012000040Z,국내투자,주식형,521.26,미래에셋자산운용/신한자산운용,기업은행,2,21.36876693
일반,신한생명,KLVL1100V07,종신 국내우량주식형,1966.3,58.92,24.88,47.42,0.7175,2110000011000000Z,국내투자,주식형,654.27,삼성자산운용/신한자산운용,기업은행,2,24.06991483
일반,신한생명,KLVL1100V0H,종신 국내채권형,1571.48,0.49,7.83,8.81,0.37,21400AA011000000Z,국내투자,채권형,1115.29,삼성자산운용,기업은행,4,5.190163774
일반,신한생명,KLVL1100V0X,주식형,2019.02,77.93,42.7,90.38,0.84,211AA70011000000Z,국내투자,주식형,5.74,HDC자산운용,기업은행,2,24.9113719
일반,신한생명,KLVL1100V0V,채권형,1236.61,-0.78,5.12,6.07,0.3,214A0AA011000000Z,국내투자,채권형,35.11,미래에셋자산운용,기업은행,5,4.171930009
일반,신한생명,KLVL1100V0E,채권형,1589.52,-0.53,5.25,4.9,0.3694,21409AA011000000Z,국내투자,채권형,229.8,신한자산운용,기업은행,5,4.087077195
일반,신한생명,KLVL1100V00,혼합성장형,2333.59,33.58,16.36,31.58,0.7217,2123646011000000Z,국내투자,주식혼합형,222.63,J&J투자자문/신한자산운용,기업은행,3,12.17637877
일반,신한생명,KLVL1100V0D,혼합안정형,2224.41,18.76,16.55,28.28,0.4798,2137913011000000Z,국내투자,채권혼합형,56.56,HDC자산운용/삼성자산운용,기업은행,5,1.562705986
